"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @elmfungus: Small Disaster Twins comic I made, totally not inspired by real events with me and an irl

#RiseoftheTMNT #rottmnt #Riseofth…",FALSE,0,,2022-11-05 06:18:23,FALSE,,"1588777728232550403",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AsiaDaWumbo",573,TRUE,FALSE,,
"RT @theGEF: Biodiversity provides us with services such as #climate regulation, pollination, disaster protection, &amp; nutrient cycling 🐝🌪️♻️…",FALSE,0,,2022-11-05 06:18:22,FALSE,,"1588777725174710272",,"<a href=""https://www.phosphoria.com"" rel=""nofollow"">phos-tweet1</a>","phosphoria31",6,TRUE,FALSE,,
"RT @ursHemanthRKO: 2022 Disaster talk films shares :-

#SarkaruVaariPaata - 120C (Single Language)

#RadheShyam - 80C (5 Languages)

#Achar…",FALSE,0,,2022-11-05 06:18:20,FALSE,,"1588777717235056642",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IamanMCA",3,TRUE,FALSE,,
"RT @koryodynasty: Today at the Itaewon disaster altar in Seoul Plaza, a woman who identified as the mother of one of the victims threw the…",FALSE,0,,2022-11-05 06:18:17,FALSE,,"1588777705939832832",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jzzfaiz",8164,TRUE,FALSE,,
"RT @allkpop: Boy group #ATEEZ donates 100 million KRW to the Korea Disaster Relief Association to support recovery after Itaewon tragedy
ht…",FALSE,0,,2022-11-05 06:18:10,FALSE,,"1588777676512186369",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","edeenary",2601,TRUE,FALSE,,
"RT @Maks_NAFO_FELLA: Any use of nuclear weapons by Russia will be catastrophic for Putin, the US Secretary of State said.

 ""Together with…",FALSE,0,,2022-11-05 06:18:09,FALSE,,"1588777672985182208",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","00FireflyGirl",6,TRUE,FALSE,,
"RT @shiningstarhwa_: ateez donated 100 million won to to support the itaewon incident to hope bridge korea disaster relief association.. th…",FALSE,0,,2022-11-05 06:18:09,FALSE,,"1588777669298393088",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tinycaptain_HJ",49,TRUE,FALSE,,
"RT @koryodynasty: Today at the Itaewon disaster altar in Seoul Plaza, a woman who identified as the mother of one of the victims threw the…",FALSE,0,,2022-11-05 06:18:07,FALSE,,"1588777661392121856",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sanniesworld21",8164,TRUE,FALSE,,
"RT @koryodynasty: Today at the Itaewon disaster altar in Seoul Plaza, a woman who identified as the mother of one of the victims threw the…",FALSE,0,,2022-11-05 06:18:04,FALSE,,"1588777648704360448",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Seheehee1105",8164,TRUE,FALSE,,
"RT @PowerUSAID: Today @NASA and @USAID deepened our partnership on using the world's most advanced research and technology to support devel…",FALSE,0,,2022-11-05 06:18:01,FALSE,,"1588777636658302979",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BishwaTiwari",46,TRUE,FALSE,,
"RT @koryodynasty: Today at the Itaewon disaster altar in Seoul Plaza, a woman who identified as the mother of one of the victims threw the…",FALSE,0,,2022-11-05 06:17:59,FALSE,,"1588777630874349569",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","irsyadibrahimm",8164,TRUE,FALSE,,
"@CharlieCrist Nobody is buying your schtick…..your party is the party of misinformation, economic disaster, illegal… https://t.co/CeP5dG2wIG",FALSE,0,"CharlieCrist",2022-11-05 06:17:59,TRUE,"1587980128361091073","1588777629863145472","38970940","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WaldoTames",0,FALSE,FALSE,,
"RT @txtpsh: #ATEEZ donated 100 million won (article stated that they donated from their concert profit) to support the Itaewon accident to…",FALSE,0,,2022-11-05 06:17:58,FALSE,,"1588777623882465280",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mend_mor",721,TRUE,FALSE,,
"RT @1024updates: [📋] ATEEZ donated 100 million won to the Hope Bridge National Disaster Relief Association following the Itaewon tragedy.…",FALSE,0,,2022-11-05 06:17:58,FALSE,,"1588777623509159936",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","emiamortae",3382,TRUE,FALSE,,
"He could’ve ended world hunger. Instead, “Researchers… found in the 12 hours immediately after ⁦@elonmusk⁩ took own… https://t.co/09zatYD6Mf",FALSE,0,,2022-11-05 06:17:58,TRUE,,"1588777623102128129",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JackieLittle",0,FALSE,FALSE,,
"i've  already  lost  all  my  believers.   believing  in  me  won't  do  you  any  good、  it  might  even  bring  disaster.",FALSE,0,,2022-11-05 06:17:57,FALSE,,"1588777619729698816",,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","concrto",0,FALSE,FALSE,,
"@W0yaanopxcked praying for a Piquass disaster class 🙏🏼🙏🏼🙏🏼",FALSE,0,"W0yaanopxcked",2022-11-05 06:17:56,FALSE,"1588776916940902400","1588777615049256960","1521598544393949184","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","da17fc",0,FALSE,FALSE,,
"RT @koryodynasty: Today at the Itaewon disaster altar in Seoul Plaza, a woman who identified as the mother of one of the victims threw the…",FALSE,0,,2022-11-05 06:17:55,FALSE,,"1588777614105546752",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narcloghost",8164,TRUE,FALSE,,
"RT @hwaupdates: ateez donated 100M won to the hope bridge korea disaster relief association in support of the itaewon tragedy. the donation…",FALSE,0,,2022-11-05 06:17:55,FALSE,,"1588777611991613442",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kayytiny",969,TRUE,FALSE,,
"RT @antonioguterres: Tsunamis are rare events but can be extremely deadly.

Science and international cooperation must be at the heart of o…",FALSE,0,,2022-11-05 06:17:53,FALSE,,"1588777604969922560",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BenjiSeitlhamo",83,TRUE,FALSE,,
"RT @koryodynasty: Today at the Itaewon disaster altar in Seoul Plaza, a woman who identified as the mother of one of the victims threw the…",FALSE,0,,2022-11-05 06:17:51,FALSE,,"1588777594144841728",,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","zhonglipotchi",8164,TRUE,FALSE,,
"RT @koryodynasty: Today at the Itaewon disaster altar in Seoul Plaza, a woman who identified as the mother of one of the victims threw the…",FALSE,0,,2022-11-05 06:17:40,FALSE,,"1588777550977069057",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","echohoka",8164,TRUE,FALSE,,
"RT @TudorDixon: Gretchen Whitmer told us Joe Biden was “proven.” They have both proven to be an utter disaster for our state and country. h…",FALSE,0,,2022-11-05 06:17:35,FALSE,,"1588777526629142528",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RSaunders967",1609,TRUE,FALSE,,
"RT @koryodynasty: Today at the Itaewon disaster altar in Seoul Plaza, a woman who identified as the mother of one of the victims threw the…",FALSE,0,,2022-11-05 06:17:34,FALSE,,"1588777523504386048",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","neilmoo",8164,TRUE,FALSE,,
"RT @TudorDixon: Gretchen Whitmer told us Joe Biden was “proven.” They have both proven to be an utter disaster for our state and country. h…",FALSE,0,,2022-11-05 06:17:31,FALSE,,"1588777511902941185",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JohnBatchelor3",1609,TRUE,FALSE,,
"RT @DefenceU: The russian occupiers staged a man-made natural disaster in the Kharkiv region. 
While retreating, they blew up the floodgate…",FALSE,0,,2022-11-05 06:17:30,FALSE,,"1588777509239525376",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","8bude_dobre8",2495,TRUE,FALSE,,
"RT @EndWokeness: This is systemic racism and a public health disaster in the making: https://t.co/6r2cNGw1Nb",FALSE,0,,2022-11-05 06:17:26,FALSE,,"1588777490398728192",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ghostofCarthago",845,TRUE,FALSE,,
"RT @Koreaboo: ATEEZ Donates To National Disaster Relief Association Following Itaewon Tragedy

https://t.co/5fyEJ1NFdn",FALSE,0,,2022-11-05 06:17:24,FALSE,,"1588777483297755136",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bangteez_78",171,TRUE,FALSE,,
"RT @JanLokPaal: #MorbiBridgeCollapse  #GujBJPcorruotionBridge ?Playing with life of 400people @BJP4India CORRUPTION bridge crumble ? Wheres…",FALSE,0,,2022-11-05 06:17:23,FALSE,,"1588777476326494209",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ajay97025111",1,TRUE,FALSE,,
"RT @txtpsh: #ATEEZ donated 100 million won (article stated that they donated from their concert profit) to support the Itaewon accident to…",FALSE,0,,2022-11-05 06:17:23,FALSE,,"1588777476205215744",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mumew_luv_ys",721,TRUE,FALSE,,
"Refers to survive, it is a disaster, after get no sympathy, but somehow congratulations.",FALSE,0,,2022-11-05 06:17:21,FALSE,,"1588777469620129792",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AnitaSewell12",0,FALSE,FALSE,,
"RT @1024updates: [📋] ATEEZ donated 100 million won to the Hope Bridge National Disaster Relief Association following the Itaewon tragedy.…",FALSE,0,,2022-11-05 06:17:19,FALSE,,"1588777460971507712",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","moonchild290901",3382,TRUE,FALSE,,
"We’ve been notified of a multi-family fire in #Marysville this evening. Our disaster team is responding to provide… https://t.co/3HzYEi1RQi",FALSE,0,,2022-11-05 06:17:18,TRUE,,"1588777457901268993",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RedCrossNW",0,FALSE,FALSE,,
"RT @TheHallyuNews: According to the Hope Bridge National Disaster Relief Association #ATEEZ donated 100 million won for the Itaewon disaste…",FALSE,0,,2022-11-05 06:17:16,FALSE,,"1588777450192142336",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","atz_rnx",665,TRUE,FALSE,,
"#MorbiBridgeCollapse  #GujBJPcorruotionBridge ?Playing with life of 400people @BJP4India CORRUPTION bridge crumble… https://t.co/XUgH7NUgGj",FALSE,1,,2022-11-05 06:17:14,TRUE,,"1588777441807720448",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JanLokPaal",1,FALSE,FALSE,,
"RT @koryodynasty: Today at the Itaewon disaster altar in Seoul Plaza, a woman who identified as the mother of one of the victims threw the…",FALSE,0,,2022-11-05 06:17:10,FALSE,,"1588777423570886657",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sandkyuu",8164,TRUE,FALSE,,
"RT @koryodynasty: Today at the Itaewon disaster altar in Seoul Plaza, a woman who identified as the mother of one of the victims threw the…",FALSE,0,,2022-11-05 06:17:09,FALSE,,"1588777417396879360",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","magicteakoo",8164,TRUE,FALSE,,
"@Dgtlreaper @Timthefairmont @writerlu @TimRunsHisMouth The Biden presidency is a disaster https://t.co/QHulSYN2MG",FALSE,0,"Dgtlreaper",2022-11-05 06:17:07,FALSE,"1588776022404894721","1588777409863888896","948471331","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jambax7",0,FALSE,FALSE,,
"RT @koryodynasty: Today at the Itaewon disaster altar in Seoul Plaza, a woman who identified as the mother of one of the victims threw the…",FALSE,0,,2022-11-05 06:17:06,FALSE,,"1588777407896752128",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nbsgdpch",8164,TRUE,FALSE,,
"RT @smcman100: @davidsirota My sister lost her roof in hurricane Florence. Her experience with the insurance company was a nightmare. She h…",FALSE,0,,2022-11-05 06:17:04,FALSE,,"1588777396727345152",,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PsyGabe",3,TRUE,FALSE,,
"RT @mdubowitz: Rial falls to 350,000 to USD. Lowest level ever. 43 years ago, just before the Islamic Revolution, it was 70 to USD. 

The I…",FALSE,0,,2022-11-05 06:17:03,FALSE,,"1588777393568686080",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EMikailian",540,TRUE,FALSE,,
"RT @koryodynasty: Today at the Itaewon disaster altar in Seoul Plaza, a woman who identified as the mother of one of the victims threw the…",FALSE,0,,2022-11-05 06:17:02,FALSE,,"1588777388124827653",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xxxHouseki",8164,TRUE,FALSE,,
"@WamboiKuria Its a disaster 😂😂😂",FALSE,0,"WamboiKuria",2022-11-05 06:16:59,FALSE,"1588606717864349696","1588777377668091904","1304968246785966080","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dgshiks",0,FALSE,FALSE,,
"Archibald Michael Graham called Liverpool Fans Murderers re Hysel disaster, called Celtic FC Paedo's. He thinks Con… https://t.co/iLfmDyw0aq",FALSE,0,,2022-11-05 06:16:57,TRUE,,"1588777368105422850",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","larymary60",0,FALSE,FALSE,,
"RT @mir_aax: 3 articles regarding ateez's donation for itaewon disaster 🥺🖤

• https://t.co/dwi6RDw0hH
• https://t.co/kv5SfdxZwm
• https://t…",FALSE,0,,2022-11-05 06:16:57,FALSE,,"1588777367832756226",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yunhoenapp",10,TRUE,FALSE,,
"RT @cherry8038: It's their job tp gue bukan tipe fans zzzz🙄 
I love them, that's why I hope the best for THEM, not me. This is my personal…",FALSE,0,,2022-11-05 06:16:55,FALSE,,"1588777362296307712",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vianioctav",1,TRUE,FALSE,,
"RT @barb_avon: I guess this wasn't a good time to launch a book, eh? 

I mean, it released last Saturday, but Twitter is a disaster, and my…",FALSE,0,,2022-11-05 06:16:54,FALSE,,"1588777358001025024",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KFJonesAuthor",15,TRUE,FALSE,,
"RT @RajaBrar_INC: Beware, Punjabis. 
Agencies are hell bent to disturb peace in Punjab.
@AAPPunjab govt is a disaster due its incompetence…",FALSE,0,,2022-11-05 06:16:52,FALSE,,"1588777349600141312",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ritesh2091",11,TRUE,FALSE,,
"RT @allkpop: Boy group #ATEEZ donates 100 million KRW to the Korea Disaster Relief Association to support recovery after Itaewon tragedy
ht…",FALSE,0,,2022-11-05 06:16:52,FALSE,,"1588777347536539649",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joongstoni",2601,TRUE,FALSE,,
"RT @koryodynasty: Today at the Itaewon disaster altar in Seoul Plaza, a woman who identified as the mother of one of the victims threw the…",FALSE,0,,2022-11-05 06:16:51,FALSE,,"1588777345531678720",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","r1a9u2l0o",8164,TRUE,FALSE,,
"RT @KnightSirdam: Peter Obi keeps giving Obidients joy. 

See how he is relating with Nigerians answering questions and communicating with…",FALSE,0,,2022-11-05 06:16:46,FALSE,,"1588777320952860678",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_dediwura",980,TRUE,FALSE,,
"RT @1024updates: [📋] ATEEZ donated 100 million won to the Hope Bridge National Disaster Relief Association following the Itaewon tragedy.…",FALSE,0,,2022-11-05 06:16:45,FALSE,,"1588777318935580672",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anna1r8",3382,TRUE,FALSE,,
"RT @karlanderson111: @MarieAnnUK The Conspiracy of silence around Brexit will ruin this country for decades. Government and opposition refu…",FALSE,0,,2022-11-05 06:16:44,FALSE,,"1588777314011480064",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PatmoreLorraine",3,TRUE,FALSE,,
"RT @TheHallyuNews: According to the Hope Bridge National Disaster Relief Association #ATEEZ donated 100 million won for the Itaewon disaste…",FALSE,0,,2022-11-05 06:16:43,FALSE,,"1588777311843016706",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","acejr615",665,TRUE,FALSE,,
"RT @RajaBrar_INC: Beware, Punjabis. 
Agencies are hell bent to disturb peace in Punjab.
@AAPPunjab govt is a disaster due its incompetence…",FALSE,0,,2022-11-05 06:16:42,FALSE,,"1588777308126867456",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WasonAmitoz",11,TRUE,FALSE,,
"#MorbiBridgeCollapse  #GujBJPcorruotionBridge ?Playing with life of 400people @BJP4India CORRUPTION bridge crumble… https://t.co/BdnrM2JFWs",FALSE,0,,2022-11-05 06:16:40,TRUE,,"1588777299847315456",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JanLokPaal",0,FALSE,FALSE,,
"RT @advgupta1: On November 5 World Tsunami Awareness Day This day is celebrated to raise awareness for early warnings and actions to protec…",FALSE,0,,2022-11-05 06:16:35,FALSE,,"1588777274949738496",,"<a href=""http://www.flashbacker.eu"" rel=""nofollow"">Natural Disasters Bot</a>","1nmemoriam",1,TRUE,FALSE,,
"RT @tathagata2: The bridge disaster of Morbi has already begun to recede from public attention. But I am intensely interested in the reason…",FALSE,0,,2022-11-05 06:16:34,FALSE,,"1588777274597572608",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bidishapsgs",13,TRUE,FALSE,,
"RT @allkpop: Boy group #ATEEZ donates 100 million KRW to the Korea Disaster Relief Association to support recovery after Itaewon tragedy
ht…",FALSE,0,,2022-11-05 06:16:34,FALSE,,"1588777273611939841",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KYSZ0NE",2601,TRUE,FALSE,,
"RT @koryodynasty: Today at the Itaewon disaster altar in Seoul Plaza, a woman who identified as the mother of one of the victims threw the…",FALSE,0,,2022-11-05 06:16:34,FALSE,,"1588777272701423616",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","phantomtnydncr",8164,TRUE,FALSE,,
"RT @allkpop: Boy group #ATEEZ donates 100 million KRW to the Korea Disaster Relief Association to support recovery after Itaewon tragedy
ht…",FALSE,0,,2022-11-05 06:16:33,FALSE,,"1588777269480558594",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ai_wave_",2601,TRUE,FALSE,,
"RT @koryodynasty: Today at the Itaewon disaster altar in Seoul Plaza, a woman who identified as the mother of one of the victims threw the…",FALSE,0,,2022-11-05 06:16:31,FALSE,,"1588777259196125184",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aalinl",8164,TRUE,FALSE,,
"@VOMIROS @deonemba1 @HillaryClinton If you think about getting rid of social security Medicare Medicaid you have to… https://t.co/lhCmLrsuqc",FALSE,0,"VOMIROS",2022-11-05 06:16:29,TRUE,"1588713137901285376","1588777252606689280","35082570","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","billybo64099461",0,FALSE,FALSE,,
"RT @hwaupdates: ateez donated 100M won to the hope bridge korea disaster relief association in support of the itaewon tragedy. the donation…",FALSE,0,,2022-11-05 06:16:28,FALSE,,"1588777248437698562",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hwayunhongie",969,TRUE,FALSE,,
"RT @koryodynasty: Today at the Itaewon disaster altar in Seoul Plaza, a woman who identified as the mother of one of the victims threw the…",FALSE,0,,2022-11-05 06:16:27,FALSE,,"1588777241705877504",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lukxnss",8164,TRUE,FALSE,,
"RT @Koreaboo: ATEEZ Donates To National Disaster Relief Association Following Itaewon Tragedy

https://t.co/5fyEJ1NFdn",FALSE,0,,2022-11-05 06:16:27,FALSE,,"1588777241559040000",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","noona_lana",171,TRUE,FALSE,,
"RT @hwaupdates: ateez donated 100M won to the hope bridge korea disaster relief association in support of the itaewon tragedy. the donation…",FALSE,0,,2022-11-05 06:16:26,FALSE,,"1588777239826825217",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","teezitiny",969,TRUE,FALSE,,
"RT @MichaelWogu2: This will help you to understand how shameless some Nigerians are,I mean how can a sensible person support this disaster…",FALSE,0,,2022-11-05 06:16:25,FALSE,,"1588777234109984769",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gerrycool007",7,TRUE,FALSE,,
"RT @Mulut_Cabai: You know what I have been waiting?

Any party OFFICIAL account, buat LIVE terus ke kawasan ramai orang, trus Tanya direct…",FALSE,0,,2022-11-05 06:16:23,FALSE,,"1588777227264880642",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","musoddiqzakaria",7,TRUE,FALSE,,
"RT @griptmedia: JOHN MCGUIRK: Lockdown is the single thread running through almost every current Irish crisis; It was a disaster, and our g…",FALSE,0,,2022-11-05 06:16:21,FALSE,,"1588777219778043904",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","7A48",100,TRUE,FALSE,,
"RT @RajaBrar_INC: Beware, Punjabis. 
Agencies are hell bent to disturb peace in Punjab.
@AAPPunjab govt is a disaster due its incompetence…",FALSE,0,,2022-11-05 06:16:18,FALSE,,"1588777206494658560",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Teena_PPCC",11,TRUE,FALSE,,
"RT @WOyetunde: @_weyimi I just lectured an elder brother some minutes ago on why voting BAT is a disaster for him. He ended up saying, ""hmm…",FALSE,0,,2022-11-05 06:16:18,FALSE,,"1588777206443962369",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","obiadindu001",13,TRUE,FALSE,,
"RT @koreatimescokr: Integrated #disaster #communication network inactive during #Itaewon crush  

https://t.co/bZMrIGcJHp",FALSE,0,,2022-11-05 06:16:18,FALSE,,"1588777204108132352",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kayrat1976",3,TRUE,FALSE,,
"Between actual for monumental economic disaster. She was mine, but the major
؟?
نمشے

🔹C44🔹
🔹C44🔹
🔹C44🔹",FALSE,0,,2022-11-05 06:16:17,FALSE,,"1588777200316186625",,"<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","mtywakus",0,FALSE,FALSE,,
"RT @koryodynasty: Today at the Itaewon disaster altar in Seoul Plaza, a woman who identified as the mother of one of the victims threw the…",FALSE,0,,2022-11-05 06:16:16,FALSE,,"1588777198626148352",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kpopjbjr",8164,TRUE,FALSE,,
"RT @TudorDixon: Gretchen Whitmer told us Joe Biden was “proven.” They have both proven to be an utter disaster for our state and country. h…",FALSE,0,,2022-11-05 06:16:14,FALSE,,"1588777190006878208",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PatriotKitKat",1609,TRUE,FALSE,,
"RT @DefenceU: The russian occupiers staged a man-made natural disaster in the Kharkiv region. 
While retreating, they blew up the floodgate…",FALSE,0,,2022-11-05 06:16:12,FALSE,,"1588777181450506240",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sveta2016aic",2495,TRUE,FALSE,,
"RT @koryodynasty: Today at the Itaewon disaster altar in Seoul Plaza, a woman who identified as the mother of one of the victims threw the…",FALSE,0,,2022-11-05 06:16:12,FALSE,,"1588777181156888576",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marspopcore",8164,TRUE,FALSE,,
"RT @John_Ravenn: We were better off in the EU, it was never perfect, nothing ever is, Brexit, on the other hand is an absolute disaster, a…",FALSE,0,,2022-11-05 06:16:12,FALSE,,"1588777179177189377",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Yasmin22867421",363,TRUE,FALSE,,
"RT @DefenceU: The russian occupiers staged a man-made natural disaster in the Kharkiv region. 
While retreating, they blew up the floodgate…",FALSE,0,,2022-11-05 06:16:12,FALSE,,"1588777178850029568",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Damian09733512",2495,TRUE,FALSE,,
"@elonmusk Dear Sir, please help my family with ""$250K US Dollar's"" and save us in this difficult time🙏

Our family'… https://t.co/E5VTlUrSSr",FALSE,0,"elonmusk",2022-11-05 06:16:11,TRUE,,"1588777176811589634","44196397","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SiddharthaModa2",0,FALSE,FALSE,,
"RT @koryodynasty: Today at the Itaewon disaster altar in Seoul Plaza, a woman who identified as the mother of one of the victims threw the…",FALSE,0,,2022-11-05 06:16:09,FALSE,,"1588777169593171968",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nobodycares_j",8164,TRUE,FALSE,,
"RT @1024updates: [📋] ATEEZ donated 100 million won to the Hope Bridge National Disaster Relief Association following the Itaewon tragedy.…",FALSE,0,,2022-11-05 06:16:09,FALSE,,"1588777167680569346",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mingisbasket",3382,TRUE,FALSE,,
"RT @IGSorg: For #TsunamiDay, we'd like to announce a new ICG Task Force on ""Applications of GNSS for Disaster Risk Reduction."" Its scope in…",FALSE,0,,2022-11-05 06:16:07,FALSE,,"1588777158079819776",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alepbarreto",1,TRUE,FALSE,,
"RT @Koreaboo: ATEEZ Donates To National Disaster Relief Association Following Itaewon Tragedy

https://t.co/5fyEJ1NFdn",FALSE,0,,2022-11-05 06:16:05,FALSE,,"1588777149020110848",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","minkeyway_",171,TRUE,FALSE,,
"@StoneLarry Coaching only reason there’s even a chance for disaster. Had to call a run on 1st or 2nd and goal to make OSU burn the timeout",FALSE,0,"StoneLarry",2022-11-05 06:16:03,FALSE,"1588776928374579206","1588777142602846208","66553547","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RW_Savage",0,FALSE,FALSE,,
