"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","timeline"
"RT @charts_k: .@BTS_twt Jin's ""The Astronaut"" MV is trending at #1 on YouTube worldwide, including in the US and South Korea!

https://t.co…",FALSE,0,"","2022-10-28 23:59:50",FALSE,,"1586145749099651072",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hob1uvr",4739,TRUE,FALSE,127.318401389208,37.1690051009592,"before"
"RT @AureliaOT7: From W Korea IG [cut to Hobi &amp; Joon only]
#JHope #RM #Namjoon #Hobi #BTS https://t.co/r8o7JjLMtY",FALSE,0,"","2022-10-28 23:59:50",FALSE,,"1586145748403752960",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kokospick",577,TRUE,FALSE,127.742812541067,36.7352672170578,"before"
"RT @itsbtszone: korea's pride. 

https://t.co/PbkLTuEl2w",FALSE,0,"","2022-10-28 23:59:48",FALSE,,"1586145743072477184",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kkyumin95",13531,TRUE,FALSE,127.587107707553,37.8596563216787,"before"
"RT @Jinyoung_Loop: 35.""Isn't BB too cute? Please do a lot of activities, I want to see you on other shows!!""

36.""I hope BB appears in othe…",FALSE,0,"","2022-10-28 23:59:48",FALSE,,"1586145742971801600",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aura9953",48,TRUE,FALSE,127.280930111783,37.8291434105146,"before"
"RT @ZER0XBLACK: @BTS_twt Love Your W 2022 Red Carpet &amp; Mini Interview by W Korea 기사 사진 (5)
#BTS #방탄소년단 @BTS_twt https://t.co/svIMhJNzEB",FALSE,0,"","2022-10-28 23:59:46",FALSE,,"1586145732301492224",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jhsrespect",3920,TRUE,FALSE,126.687042320396,36.8143454605551,"before"
"RT @v_hotrends: #V_ChristmasTree remains in Top 100 Spotify South Korea daily chart for 4 days in a row at #73 (+5)

I vote V aka Kim Taehy…",FALSE,0,"","2022-10-28 23:59:45",FALSE,,"1586145730418577408",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TravelwithThv_",30,TRUE,FALSE,126.647489399491,37.3947736584044,"before"
"RT @RashadaWrites: Fall Colors, Jirisan National Park, South Korea https://t.co/WpYEho1Qow",FALSE,0,"","2022-10-28 23:59:45",FALSE,,"1586145729248366592",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","moosomsmai",421,TRUE,FALSE,126.786304709779,37.4694361560086,"before"
"RT @kokokbop: Actor Park Hae Soo (starred in Squid Game, Prison Playbook, Money Heist: Korea) posted these on his instagram!

He will star…",FALSE,0,"","2022-10-28 23:59:45",FALSE,,"1586145728275128320",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","miasindAV",1304,TRUE,FALSE,127.966680571672,37.8495185210704,"before"
"RT @JKTEAM_KOR: In South Korea, #LeftandRight is trending in real time. 

I vote Left and Right by Jungkook &amp; Charlie for #TheCollaboration…",FALSE,0,"","2022-10-28 23:59:44",FALSE,,"1586145726018465792",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gabisheaven1",252,TRUE,FALSE,126.952665697446,36.6340096089124,"before"
"RT @phorbidden: Marie Claire Korea | Behind The Scene with LE SSERAFIM KAZUHA🤍 https://t.co/tV8k4BbrJT",FALSE,0,"","2022-10-28 23:59:44",FALSE,,"1586145724496236544",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","suzukimousou",1,TRUE,FALSE,127.032035749292,36.8571892008042,"before"
"RT @Koo_Picasso: 🐹this is something I cannot leave out. This is about my enlistment. Now I gotta finish this Argentina (concert) and go bac…",FALSE,0,"","2022-10-28 23:59:44",FALSE,,"1586145722361032704",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cjqe_",9019,TRUE,FALSE,126.748186573596,37.1800466214554,"before"
"RT @BTSgreenhouse: #TheAstronaut has a birth flower too, #Jin even sang happy birthday to the album!

The 10/28 birth flower is Hibiscus sy…",FALSE,0,"","2022-10-28 23:59:41",FALSE,,"1586145710260772864",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","whaelienn52",505,TRUE,FALSE,127.507248999267,37.1757000871005,"before"
"RT @Genius_kor: While Genius Korea congratulates all of the artists that snagged nominations at #2022MAMAAWARDS, as a community of #KPop en…",FALSE,0,"","2022-10-28 23:59:39",FALSE,,"1586145705311145984",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ji_88_ks_12",900,TRUE,FALSE,127.985438580504,36.9206999717678,"before"
"@RacksSound @WarrenSee @s_m_marandi That's because no one cares.

They only care about what they're told to care ab… https://t.co/Kqs5SbzpUe",FALSE,3,"RacksSound","2022-10-28 23:59:39",TRUE,"1585985621427879936","1586145704351006720","1445320409163968512","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","davidkersten",1,FALSE,FALSE,127.360210950437,37.0331608688812,"before"
"RT @nightstar1201: Trending on YouTube Korea. 🇰🇷 am 01:00 still!
#1 #JIN #TheAstronaut https://t.co/W4pcAvSKNP",FALSE,0,"","2022-10-28 23:59:39",FALSE,,"1586145702421622784",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MyAprilChild",179,TRUE,FALSE,127.955830350155,37.1630360006449,"before"
"RT @KNJsSource: 📹 | Namjoon spotted taking a selfie at W Korea Halloween Party.

RM AT W KOREA

#RM #남준 #방탄소년단RM #방탄소년단알엠 #RKIVE #LoveyourW…",FALSE,0,"","2022-10-28 23:59:38",FALSE,,"1586145700416749568",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ttbt97",175,TRUE,FALSE,127.397771799038,36.6608669332027,"before"
"RT @hongteezer: “the biggest snub from this year has to be ateez.” SO TRUE GENIUS KOREA #ateez #MAMAVOTE https://t.co/0011aHdtwn",FALSE,0,"","2022-10-28 23:59:38",FALSE,,"1586145699460435968",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","humanitsd",1223,TRUE,FALSE,127.018658242587,36.9270736855929,"before"
"RT @NewJeans_NEWS: [VIDEO] 221028 — BTS 'Namjoon' reaction to NewJeans 'Attention' at W Korea Halloween Party's today!

#NewJeans #뉴진스 http…",FALSE,0,"","2022-10-28 23:59:37",FALSE,,"1586145695396147200",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nocturneop9no1",5067,TRUE,FALSE,128.017041208758,37.5435537965887,"before"
"RT @ZER0XBLACK: Love Your W 2022 Red Carpet &amp; Mini Interview by W Korea 기사 사진 (1)
#BTS #방탄소년단 @BTS_twt https://t.co/1D5huX2THm",FALSE,0,"","2022-10-28 23:59:37",FALSE,,"1586145694808961024",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jamin_1913",48615,TRUE,FALSE,126.886276083894,37.1859260101786,"before"
"RT @ryuminating: 👤 Please say a greeting to our W Korea's subscribers.
🐨 Firstly, honestly, we're a bit awkward at these kinds of events...…",FALSE,0,"","2022-10-28 23:59:37",FALSE,,"1586145694795980800",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thvswan",5398,TRUE,FALSE,127.770504856433,37.2826854859384,"before"
"RT @jhscentric: “Arson” re-entered South Korea 🇰🇷 Spotify daily charts and now has spent a total of 89 days charting! 

#제이홉 #정호석 #JHOPE ht…",FALSE,0,"","2022-10-28 23:59:37",FALSE,,"1586145693869264896",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MALizhxh",245,TRUE,FALSE,127.23981050882,36.7910086927973,"before"
"@united Seoul, South Korea",FALSE,0,"united","2022-10-28 23:59:36",FALSE,"1586040507913965568","1586145689788354560","260907612","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","OfficialZenjen",0,FALSE,FALSE,126.647795386307,37.86068904897,"before"
"RT @cyjprint: 221028 Love Your W Red Carpet &amp; Mini Interview by W Korea for the 17th Breast Cancer Awareness Campaign

#JAYB #제이비 @jaybnow_…",FALSE,0,"","2022-10-28 23:59:34",FALSE,,"1586145681156505600",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alexi_Yo",1519,TRUE,FALSE,127.532825650817,37.1227077979986,"before"
"Your #TVSourceRoundup: #Accused Premiere Date, Jack Harlow Pulls #SNL Double Duty, #SpecialForces: World's Toughest… https://t.co/eN31iZVXLz",FALSE,0,"","2022-10-28 23:59:33",TRUE,,"1586145678325071872",,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","TVSource",1,FALSE,FALSE,126.863472736273,37.0179325796007,"before"
"RT @cyjprint: 221028 W Korea's 'Love Your W' Red Carpet for the 17th Breast Cancer Awareness Campaign

#Jinyoung #박진영 @JINYOUNG 
#GOT7 #갓세븐…",FALSE,0,"","2022-10-28 23:59:33",FALSE,,"1586145677804859392",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Keerthi_karnati",1028,TRUE,FALSE,127.453161947243,36.9840394618547,"before"
"RT @loopsofnj: That genre of videos where its just the camera panning up and down Namjoon

RM at the 2022 #LoveYourW #LoveYourW2022 W Korea…",FALSE,0,"","2022-10-28 23:59:32",FALSE,,"1586145672532664320",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dinisnikowl",137,TRUE,FALSE,128.069309218444,36.9948749310344,"before"
"RT @ArepitasEdel_: Can someone tell the Edelweiss from Korea and Japan to vote because again we are the same 7 assholes that the boys are v…",FALSE,0,"","2022-10-28 23:59:31",FALSE,,"1586145670104236032",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","chickwnteriyaki",13,TRUE,FALSE,126.89131106843,37.6077897726971,"before"
"RT @charts_k: .@BTS_twt Jin's ""The Astronaut"" MV is trending at #1 on YouTube worldwide, including in the US and South Korea!

https://t.co…",FALSE,0,"","2022-10-28 23:59:30",FALSE,,"1586145666073776128",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NayelhyPineda",4739,TRUE,FALSE,127.207028478442,37.4055998047607,"before"
"RT @KNJsSource: THE FINGER UP!

📹 | Namjoon reaction to Jessi’s performance at the 17th Breast Cancer Awareness Campaign, event hosted by W…",FALSE,0,"","2022-10-28 23:59:29",FALSE,,"1586145661958823936",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prilmaey",45,TRUE,FALSE,128.109413524081,36.8943016395415,"before"
"@cuddleminnie 😭 i’m 15-16 hours behind south korea so i get it tbfh",FALSE,1,"cuddleminnie","2022-10-28 23:59:29",FALSE,"1586145351974539264","1586145661082546176","1357045073666592768","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","namverse",0,FALSE,FALSE,126.975767689322,37.5285445582323,"before"
"RT @jhscentric: “Arson” re-entered South Korea 🇰🇷 Spotify daily charts and now has spent a total of 89 days charting! 

#제이홉 #정호석 #JHOPE ht…",FALSE,0,"","2022-10-28 23:59:29",FALSE,,"1586145660168200192",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","houhousistarsun",245,TRUE,FALSE,127.133055223478,37.2296051992448,"before"
"RT @SUHOLOlST: antis said he's being rude bcs he sang the ost before its release date! but in fact warner music korea knew and even recorde…",FALSE,0,"","2022-10-28 23:59:28",FALSE,,"1586145656028090368",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oshenxun",236,TRUE,FALSE,127.06532973025,37.4069284913352,"before"
"RT @WORLDMUSICAWARD: #BTS’ #Jin makes Hot New Entry at #1 on the #Circle Retail Album chart in Korea this week with his new Album #TheAstro…",FALSE,0,"","2022-10-28 23:59:27",FALSE,,"1586145654732390400",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","minkkuk",3843,TRUE,FALSE,126.846497661881,36.6570281195434,"before"
"RT @jhscentric: “Arson” re-entered South Korea 🇰🇷 Spotify daily charts and now has spent a total of 89 days charting! 

#제이홉 #정호석 #JHOPE ht…",FALSE,0,"","2022-10-28 23:59:26",FALSE,,"1586145647664582656",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BulletproofAFBF",245,TRUE,FALSE,128.177137791575,36.8060645190657,"before"
"@IReallyLovePies I'm okay, but I was surprised😭 Recently, earthquakes occur frequently in Korea…",FALSE,2,"IReallyLovePies","2022-10-28 23:59:26",FALSE,"1586144471414353920","1586145646800941056","1355234226799521792","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kiiyan_daisuki",0,FALSE,FALSE,127.248598916659,37.5527440716535,"before"
"RT @jhscentric: “Arson” re-entered South Korea 🇰🇷 Spotify daily charts and now has spent a total of 89 days charting! 

#제이홉 #정호석 #JHOPE ht…",FALSE,0,"","2022-10-28 23:59:24",FALSE,,"1586145641994256384",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","613_jack",245,TRUE,FALSE,127.881133667447,37.7982005352787,"before"
"RT @dailyahnhyoseop: 🎥 PRESS | 221028 ⏤  Ahn Hyo Seop at the Red Carpet of Love Your W 2022 hosted by W Korea.

🔗: https://t.co/cN2Diqy5tV…",FALSE,0,"","2022-10-28 23:59:24",FALSE,,"1586145639544811520",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rollerwasabi",12,TRUE,FALSE,127.071349709702,37.3277675633851,"before"
"RT @tetestream_: Christmas Tree is the biggest gainer on South Korea Spotify weekly top songs, up 47 spots at #94 with 30,006 streams. http…",FALSE,0,"","2022-10-28 23:59:22",FALSE,,"1586145630031749120",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Meera99395212",172,TRUE,FALSE,127.797223416548,37.0153230754956,"before"
"RT @ZER0XBLACK: Love Your W 2022 Red Carpet &amp; Mini Interview by W Korea 기사 사진 (1)
#BTS #방탄소년단 @BTS_twt https://t.co/1D5huX2THm",FALSE,0,"","2022-10-28 23:59:20",FALSE,,"1586145624965386240",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MRSMTBT",48615,TRUE,FALSE,126.957554478981,37.2519453414285,"before"
"RT @itsbtszone: korea's pride. 

https://t.co/PbkLTuEl2w",FALSE,0,"","2022-10-28 23:59:20",FALSE,,"1586145624403062784",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","barbihopee",13531,TRUE,FALSE,126.699796748557,37.4558126527753,"before"
"RT @SUHOLOlST: antis said he's being rude bcs he sang the ost before its release date! but in fact warner music korea knew and even recorde…",FALSE,0,"","2022-10-28 23:59:19",FALSE,,"1586145619109969920",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rollerwasabi",236,TRUE,FALSE,126.677241576468,37.0355522744997,"before"
"RT @HW4NGC0RE: “somewhere in south korea there’s a boy who understands how i feel” but it’s hans relatable lyrics https://t.co/7O7whdDDgN",FALSE,0,"","2022-10-28 23:59:19",FALSE,,"1586145618497785856",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","user07dm00_03",457,TRUE,FALSE,127.534889582414,36.6843346294147,"before"
"RT @hongteezer: “the biggest snub from this year has to be ateez.” SO TRUE GENIUS KOREA #ateez #MAMAVOTE https://t.co/0011aHdtwn",FALSE,0,"","2022-10-28 23:59:18",FALSE,,"1586145614575845376",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","captainhongs",1223,TRUE,FALSE,126.69701131278,37.395274694891,"before"
"RT @aespabbl: w korea IG update https://t.co/cEqL6iuVBX",FALSE,0,"","2022-10-28 23:59:17",FALSE,,"1586145611241639936",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fannyaqilla2",892,TRUE,FALSE,126.654117832338,37.1739628559458,"before"
"RT @newtannies: Newjeans,Namjoon and Hobi will be attending the wkorea Halloween party but will be appearing on the interview and mini red…",FALSE,0,"","2022-10-28 23:59:14",FALSE,,"1586145598985891840",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jungkooksluttie",426,TRUE,FALSE,128.124158304224,36.8919532197834,"before"
"RT @ningningdata: Ningning is currently trending at #7 under Weibo Entertainment category for her appearance at W Korea's event!

#NINGNING…",FALSE,0,"","2022-10-28 23:59:13",FALSE,,"1586145594602840064",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","i_amsofieeeee",162,TRUE,FALSE,127.194097472681,37.0234562694677,"before"
"RT @Brillante_Mon: 221028 W korea preview
#방탄소년단 #BTS #알엠 #RM #김남준 @BTS_twt

🫠 https://t.co/KXps2hPo17",FALSE,0,"","2022-10-28 23:59:13",FALSE,,"1586145594480857088",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2fx_xk",1329,TRUE,FALSE,127.525346558162,37.841361686978,"before"
"RT @VictoriaGrishe1: Pillars of Light. More than an hour they remained in the sky.✨️✨️✨️
Jeju, South Korea October 26, 2022. https://t.co/7…",FALSE,0,"","2022-10-28 23:59:12",FALSE,,"1586145588978106368",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Carlosfelipesol",79,TRUE,FALSE,126.652156775449,36.7973620692992,"before"
"RT @ZER0XBLACK: 221028 Love Your W 2022 Red Carpet &amp; Mini Interview | W Korea
#BTS #방탄소년단 @BTS_twt https://t.co/aq5RLkCLlw",FALSE,0,"","2022-10-28 23:59:12",FALSE,,"1586145588906971136",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","taehyungiiist",6298,TRUE,FALSE,126.89261200523,37.7970432560766,"before"
"RT @you_like_TOP2: Dara's mini interview.

Look at that greeting, she looks like bffs with the host!

Love her style! Our forever young vam…",FALSE,0,"","2022-10-28 23:59:12",FALSE,,"1586145588751761408",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mangocakechan",97,TRUE,FALSE,127.595944716083,37.0766968138031,"before"
"RT @leejaewookstyle: Lee JaeWook, Rowoon &amp; Ahn Hyoseop at W Korea’s Love Your W event
#이재욱 #LeeJaeWook https://t.co/11W4WtMVm7",FALSE,0,"","2022-10-28 23:59:10",FALSE,,"1586145582967840768",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ocampo_ysabelle",652,TRUE,FALSE,127.56682327155,36.8716412344183,"before"
"RT @jhscentric: “Arson” re-entered South Korea 🇰🇷 Spotify daily charts and now has spent a total of 89 days charting! 

#제이홉 #정호석 #JHOPE ht…",FALSE,0,"","2022-10-28 23:59:09",FALSE,,"1586145576772857856",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hobsfactory",245,TRUE,FALSE,127.7972464745,36.7640596071047,"before"
"RT @charts_k: .@BTS_twt Jin's ""The Astronaut"" MV is trending at #1 on YouTube worldwide, including in the US and South Korea!

https://t.co…",FALSE,0,"","2022-10-28 23:59:08",FALSE,,"1586145573878439936",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rain_forever13",4739,TRUE,FALSE,127.541663724415,37.162434723021,"before"
"RT @JKTEAM_KOR: In South Korea, #LeftandRight is trending in real time. 

I vote Left and Right by Jungkook &amp; Charlie for #TheCollaboration…",FALSE,0,"","2022-10-28 23:59:07",FALSE,,"1586145569709621248",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kimhr0318",252,TRUE,FALSE,127.783061752522,37.472061496652,"before"
"RT @itsbtszone: korea's pride. 

https://t.co/PbkLTuEl2w",FALSE,0,"","2022-10-28 23:59:07",FALSE,,"1586145568522260480",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gabisheaven1",13531,TRUE,FALSE,127.508346854686,37.5951860605571,"before"
"RT @JustForJinyoung: [Engsub] Jinyoung's greeting at W Korea #LoveYourW Campaign event 

#Jinyoung #진영 #박진영 #GOT7 #갓세븐 @GOT7 https://t.co/H…",FALSE,0,"","2022-10-28 23:59:07",FALSE,,"1586145567495049216",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alexi_Yo",1229,TRUE,FALSE,128.174637840157,36.8845996596546,"before"
"RT @itsbtszone: korea's pride. 

https://t.co/PbkLTuEl2w",FALSE,0,"","2022-10-28 23:59:07",FALSE,,"1586145567201034240",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AuronaTaegi",13531,TRUE,FALSE,127.802287321535,36.5757167694903,"before"
"RT @Yoshescool: Yoohyeon asked if I'm in Korea to see their concert like of course girl 😭 #dreamcatcher #mamavote #yoohyeon #유현 #드림캐쳐 @hf_d…",FALSE,0,"","2022-10-28 23:59:06",FALSE,,"1586145564491939840",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","7dreamer4Yoo",198,TRUE,FALSE,126.878006812972,37.7248337056601,"before"
"RT @gotexoish: bambam is so real and i love that about him. he really make everyone his fan with his honesty and great personality, I'm gla…",FALSE,0,"","2022-10-28 23:59:05",FALSE,,"1586145559072514048",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BamBamBB1991",632,TRUE,FALSE,126.877745809616,37.5898595411091,"before"
"RT @ZER0XBLACK: Love Your W 2022 Red Carpet &amp; Mini Interview by W Korea 기사 사진 (1)
#BTS #방탄소년단 @BTS_twt https://t.co/1D5huX2THm",FALSE,0,"","2022-10-28 23:59:04",FALSE,,"1586145557311287296",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prettyboyseokie",48615,TRUE,FALSE,126.686844399613,37.1684919276881,"before"
"RT @711Jungkookies: All the angle of Sexy Namjoon performing Sexy Nukim at W Korea: A Thirst Trap Thread 🥵🔥

Let’s start with this
https://…",FALSE,0,"","2022-10-28 23:59:03",FALSE,,"1586145552961458176",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","venlovesyoongi",93,TRUE,FALSE,126.975019667663,36.7186925573756,"before"
